SA2	SA2 Name	ABSTUDY (Living allowance)	ABSTUDY (Non-living allowance)	Age Pension	Austudy	Carer Allowance	Carer Allowance (Child Health Care Card only)	Carer Payment	Commonwealth Rent Assistance	Commonwealth Seniors Health Card	Disability Support Pension	Family Tax Benefit A	Family Tax Benefit B	Health Care Card	JobSeeker Payment	Low Income Card	Parenting Payment Partnered	Parenting Payment Single	Pension Concession Card	Special Benefit	Youth Allowance (other)	Youth Allowance (student and apprentice)	Total Count
106011107	Branxton - Greta - Pokolbin	5.00	10.00	1040.00	5.00	360.00	5.00	135.00	505.00	235.00	285.00	740.00	590.00	530.00	260.00	40.00	15.00	245.00	1840.00	0.00	40.00	20.00	6905.00
106011108	Cessnock	10.00	40.00	3095.00	10.00	1085.00	20.00	610.00	2625.00	285.00	1410.00	1875.00	1605.00	1505.00	1195.00	110.00	65.00	735.00	6575.00	0.00	170.00	40.00	23065.00
106011109	Cessnock Surrounds	5.00	10.00	905.00	5.00	300.00	5.00	155.00	400.00	220.00	350.00	475.00	385.00	420.00	295.00	50.00	15.00	150.00	1740.00	0.00	35.00	15.00	5935.00
106011110	Dungog	5.00	5.00	1135.00	5.00	285.00	5.00	145.00	430.00	310.00	355.00	470.00	370.00	375.00	265.00	45.00	10.00	130.00	1945.00	5.00	25.00	15.00	6335.00
106011111	Kurri Kurri - Abermain	10.00	25.00	2390.00	10.00	925.00	15.00	495.00	1905.00	150.00	1170.00	1750.00	1455.00	1280.00	885.00	120.00	50.00	620.00	5195.00	5.00	135.00	40.00	18630.00
106011112	Singleton	5.00	25.00	1425.00	5.00	430.00	10.00	205.00	1035.00	295.00	615.00	845.00	705.00	725.00	510.00	60.00	25.00	300.00	2825.00	5.00	65.00	15.00	10130.00
106011113	Singleton Surrounds	5.00	5.00	380.00	5.00	140.00	5.00	65.00	190.00	145.00	155.00	250.00	195.00	200.00	120.00	20.00	5.00	70.00	755.00	0.00	15.00	5.00	2730.00
106021114	Maitland	5.00	5.00	800.00	5.00	265.00	5.00	115.00	835.00	80.00	400.00	575.00	470.00	495.00	355.00	30.00	20.00	190.00	1710.00	5.00	35.00	20.00	6420.00
106021116	Maitland - North	5.00	5.00	790.00	5.00	185.00	5.00	50.00	205.00	190.00	145.00	320.00	250.00	265.00	105.00	35.00	5.00	65.00	1120.00	5.00	20.00	20.00	3795.00
106021614	East Maitland - Metford	10.00	15.00	2080.00	5.00	575.00	5.00	255.00	1575.00	245.00	840.00	1045.00	845.00	860.00	535.00	90.00	30.00	310.00	3815.00	5.00	85.00	35.00	13260.00
106021615	Rutherford (North) - Aberglasslyn	5.00	25.00	1865.00	5.00	585.00	15.00	260.00	1200.00	205.00	690.00	1240.00	995.00	870.00	410.00	75.00	40.00	385.00	3440.00	0.00	90.00	35.00	12435.00
106021616	Rutherford (South) - Telarah	5.00	10.00	850.00	15.00	325.00	10.00	190.00	905.00	55.00	540.00	670.00	545.00	580.00	400.00	45.00	15.00	240.00	2045.00	5.00	65.00	15.00	7530.00
106021617	Tenambit - East Maitland	5.00	25.00	1590.00	5.00	355.00	5.00	150.00	900.00	270.00	450.00	615.00	510.00	505.00	280.00	60.00	20.00	165.00	2555.00	5.00	40.00	30.00	8540.00
106021618	Thornton - Millers Forest	5.00	10.00	1240.00	10.00	475.00	10.00	135.00	795.00	195.00	490.00	940.00	735.00	700.00	310.00	90.00	30.00	245.00	2275.00	5.00	55.00	40.00	8790.00
106031119	Anna Bay	5.00	5.00	1395.00	5.00	230.00	0.00	100.00	945.00	265.00	235.00	270.00	215.00	240.00	200.00	40.00	5.00	55.00	1930.00	0.00	15.00	10.00	6165.00
106031120	Lemon Tree Passage - Tanilba Bay	5.00	10.00	1305.00	5.00	340.00	5.00	175.00	630.00	150.00	355.00	455.00	360.00	400.00	295.00	35.00	20.00	165.00	2180.00	0.00	35.00	20.00	6945.00
106031121	Nelson Bay Peninsula	5.00	10.00	4420.00	10.00	705.00	5.00	285.00	1800.00	1255.00	675.00	905.00	720.00	865.00	660.00	140.00	30.00	260.00	6170.00	5.00	70.00	35.00	19030.00
106031122	Raymond Terrace	10.00	40.00	1775.00	5.00	710.00	15.00	410.00	2065.00	160.00	1060.00	1285.00	1060.00	1225.00	810.00	80.00	50.00	455.00	4140.00	5.00	175.00	40.00	15575.00
106031123	Seaham - Woodville	0.00	5.00	435.00	5.00	115.00	5.00	45.00	70.00	140.00	105.00	170.00	120.00	175.00	80.00	30.00	5.00	30.00	665.00	0.00	10.00	10.00	2220.00
106031124	Tea Gardens - Hawks Nest	0.00	0.00	1695.00	5.00	205.00	5.00	85.00	320.00	510.00	200.00	165.00	135.00	215.00	200.00	50.00	5.00	50.00	2210.00	0.00	10.00	10.00	6075.00
106031125	Williamtown - Medowie - Karuah	5.00	10.00	1965.00	10.00	565.00	5.00	225.00	1050.00	285.00	485.00	880.00	660.00	735.00	465.00	80.00	25.00	255.00	3195.00	5.00	60.00	30.00	10995.00
106041126	Muswellbrook	5.00	25.00	1190.00	5.00	380.00	5.00	210.00	1155.00	150.00	620.00	850.00	735.00	835.00	640.00	60.00	30.00	330.00	2685.00	5.00	125.00	10.00	10050.00
106041127	Muswellbrook Surrounds	0.00	0.00	395.00	5.00	70.00	5.00	30.00	155.00	90.00	105.00	150.00	125.00	140.00	95.00	20.00	5.00	45.00	630.00	5.00	15.00	5.00	2090.00
106041128	Scone	5.00	5.00	775.00	5.00	115.00	5.00	50.00	340.00	135.00	165.00	270.00	235.00	210.00	135.00	20.00	10.00	90.00	1165.00	0.00	15.00	10.00	3760.00
106041129	Scone Surrounds	5.00	10.00	990.00	5.00	190.00	5.00	110.00	375.00	150.00	295.00	400.00	315.00	330.00	255.00	30.00	15.00	110.00	1655.00	5.00	20.00	5.00	5275.00
107011131	Dapto - Avondale	10.00	25.00	3825.00	15.00	950.00	10.00	425.00	1360.00	455.00	1125.00	1520.00	1225.00	1230.00	850.00	150.00	30.00	480.00	6380.00	5.00	120.00	85.00	20275.00
107011132	Horsley - Kembla Grange	5.00	10.00	905.00	10.00	350.00	5.00	120.00	460.00	135.00	360.00	595.00	455.00	460.00	195.00	70.00	15.00	155.00	1650.00	5.00	20.00	35.00	6015.00
107011133	Port Kembla Industrial	0.00	0.00	5.00	0.00	5.00	0.00	5.00	5.00	0.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	0.00	5.00	0.00	0.00	5.00	65.00
107011134	Unanderra - Mount Kembla	5.00	15.00	1745.00	10.00	520.00	5.00	230.00	515.00	350.00	605.00	660.00	525.00	590.00	410.00	65.00	25.00	190.00	3045.00	5.00	40.00	60.00	9615.00
107011545	Berkeley - Lake Heights - Cringila	10.00	20.00	1875.00	15.00	775.00	5.00	440.00	960.00	135.00	915.00	1070.00	875.00	1005.00	805.00	90.00	60.00	315.00	4020.00	0.00	80.00	75.00	13545.00
107011546	Port Kembla - Warrawong	5.00	15.00	1465.00	10.00	515.00	10.00	260.00	875.00	145.00	705.00	680.00	575.00	730.00	725.00	60.00	35.00	240.00	3115.00	0.00	65.00	40.00	10270.00
107011547	Windang - Primbee	5.00	5.00	895.00	5.00	185.00	5.00	90.00	650.00	105.00	230.00	185.00	155.00	165.00	195.00	20.00	5.00	60.00	1425.00	0.00	5.00	10.00	4400.00
107021135	Illawarra Catchment Reserve	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	30.00
107031136	Albion Park - Macquarie Pass	5.00	15.00	1770.00	15.00	650.00	5.00	255.00	715.00	200.00	550.00	1105.00	850.00	760.00	385.00	85.00	25.00	270.00	3085.00	0.00	40.00	40.00	10825.00
107031137	Albion Park Rail	5.00	5.00	1055.00	5.00	320.00	5.00	165.00	445.00	90.00	390.00	485.00	405.00	395.00	280.00	45.00	15.00	160.00	1960.00	5.00	40.00	25.00	6300.00
107031138	Kiama	5.00	5.00	1390.00	10.00	200.00	0.00	50.00	325.00	570.00	160.00	240.00	195.00	245.00	140.00	30.00	10.00	60.00	1770.00	0.00	5.00	25.00	5435.00
107031139	Kiama Downs - Minnamurra	0.00	0.00	680.00	5.00	135.00	5.00	35.00	115.00	280.00	85.00	145.00	110.00	180.00	80.00	40.00	5.00	30.00	890.00	0.00	10.00	15.00	2845.00
107031140	Kiama Hinterland - Gerringong	5.00	5.00	930.00	5.00	125.00	5.00	40.00	235.00	430.00	100.00	190.00	140.00	190.00	105.00	30.00	5.00	30.00	1190.00	0.00	5.00	20.00	3785.00
107031141	Shellharbour - Flinders	5.00	20.00	1970.00	10.00	540.00	5.00	190.00	670.00	465.00	415.00	785.00	610.00	625.00	360.00	85.00	25.00	220.00	3055.00	0.00	45.00	45.00	10145.00
107031142	Shellharbour - Oak Flats	5.00	10.00	1645.00	5.00	415.00	5.00	180.00	640.00	205.00	410.00	595.00	490.00	530.00	355.00	85.00	20.00	180.00	2670.00	0.00	45.00	30.00	8520.00
107031143	Warilla	10.00	40.00	3190.00	10.00	1045.00	10.00	560.00	1675.00	350.00	1395.00	1440.00	1230.00	1315.00	1080.00	115.00	45.00	495.00	6320.00	5.00	175.00	50.00	20555.00
107041144	Balgownie - Fairy Meadow	20.00	10.00	2655.00	30.00	625.00	5.00	265.00	1220.00	590.00	870.00	695.00	545.00	970.00	570.00	95.00	20.00	165.00	4330.00	5.00	60.00	255.00	14000.00
107041145	Corrimal - Tarrawanna - Bellambi	10.00	25.00	1980.00	25.00	535.00	10.00	265.00	995.00	355.00	905.00	825.00	695.00	820.00	635.00	90.00	20.00	265.00	3820.00	5.00	70.00	80.00	12430.00
107041146	Figtree - Keiraville	35.00	15.00	2100.00	20.00	500.00	5.00	175.00	1180.00	670.00	530.00	665.00	525.00	1255.00	520.00	100.00	30.00	135.00	3275.00	5.00	55.00	470.00	12265.00
107041147	Helensburgh	5.00	5.00	605.00	5.00	120.00	5.00	35.00	120.00	195.00	105.00	255.00	190.00	220.00	105.00	15.00	5.00	45.00	875.00	0.00	5.00	25.00	2940.00
107041148	Thirroul - Austinmer - Coalcliff	5.00	5.00	910.00	20.00	155.00	5.00	55.00	225.00	470.00	185.00	235.00	175.00	275.00	180.00	45.00	5.00	45.00	1325.00	0.00	10.00	45.00	4375.00
107041150	Woonona - Bulli - Russell Vale	5.00	10.00	2330.00	25.00	505.00	5.00	185.00	515.00	525.00	635.00	625.00	515.00	670.00	405.00	85.00	10.00	150.00	3595.00	5.00	50.00	85.00	10935.00
107041548	Wollongong - East	20.00	10.00	1705.00	45.00	305.00	0.00	125.00	1280.00	720.00	695.00	405.00	330.00	1015.00	785.00	100.00	20.00	100.00	3030.00	5.00	55.00	260.00	11010.00
107041549	Wollongong - West	15.00	5.00	1410.00	30.00	425.00	5.00	220.00	1145.00	330.00	715.00	580.00	470.00	1030.00	710.00	80.00	30.00	150.00	2905.00	5.00	75.00	295.00	10630.00
108011151	Bulahdelah - Stroud	0.00	5.00	820.00	5.00	210.00	5.00	130.00	280.00	115.00	260.00	310.00	235.00	275.00	240.00	30.00	10.00	85.00	1440.00	5.00	25.00	5.00	4490.00
108011152	Forster	5.00	35.00	3675.00	5.00	600.00	10.00	315.00	1625.00	680.00	805.00	830.00	650.00	750.00	620.00	95.00	20.00	265.00	5495.00	5.00	70.00	15.00	16570.00
108011153	Forster-Tuncurry Surrounds	0.00	10.00	1170.00	5.00	290.00	5.00	170.00	475.00	205.00	365.00	400.00	300.00	340.00	315.00	40.00	15.00	100.00	2015.00	0.00	20.00	10.00	6250.00
108011154	Tuncurry	0.00	5.00	1980.00	0.00	350.00	5.00	170.00	900.00	235.00	440.00	325.00	270.00	295.00	310.00	50.00	10.00	120.00	2930.00	0.00	30.00	5.00	8430.00
108021155	Kempsey	25.00	115.00	2430.00	10.00	985.00	5.00	570.00	1955.00	245.00	1405.00	1440.00	1215.00	1300.00	945.00	85.00	55.00	560.00	5605.00	5.00	205.00	35.00	19195.00
108021156	Kempsey Surrounds	5.00	20.00	1495.00	5.00	430.00	0.00	270.00	620.00	275.00	590.00	660.00	515.00	640.00	515.00	80.00	35.00	185.00	2865.00	0.00	60.00	15.00	9280.00
108021157	Macksville - Scotts Head	5.00	10.00	1010.00	5.00	235.00	5.00	130.00	505.00	170.00	300.00	385.00	305.00	335.00	285.00	45.00	20.00	125.00	1780.00	0.00	35.00	10.00	5700.00
108021158	Nambucca Heads	5.00	35.00	1855.00	5.00	390.00	5.00	210.00	1400.00	160.00	535.00	485.00	410.00	475.00	485.00	40.00	20.00	175.00	3125.00	5.00	75.00	5.00	9900.00
108021159	Nambucca Heads Surrounds	5.00	25.00	1310.00	10.00	370.00	5.00	215.00	595.00	230.00	445.00	610.00	470.00	555.00	515.00	65.00	25.00	165.00	2475.00	5.00	45.00	15.00	8155.00
108021160	South West Rocks	5.00	10.00	1490.00	5.00	285.00	0.00	145.00	635.00	265.00	300.00	295.00	245.00	320.00	260.00	50.00	15.00	105.00	2195.00	5.00	30.00	5.00	6665.00
108031161	Lord Howe Island	0.00	5.00	25.00	0.00	5.00	0.00	0.00	5.00	15.00	5.00	20.00	15.00	15.00	5.00	5.00	0.00	5.00	35.00	0.00	5.00	0.00	165.00
108041162	Laurieton - Bonny Hills	5.00	5.00	4870.00	10.00	790.00	0.00	340.00	1865.00	825.00	800.00	865.00	675.00	765.00	615.00	110.00	35.00	220.00	6705.00	0.00	45.00	20.00	19565.00
108041164	Port Macquarie - West	35.00	55.00	4245.00	20.00	980.00	5.00	425.00	2755.00	680.00	1210.00	1245.00	970.00	1305.00	735.00	120.00	35.00	325.00	6690.00	5.00	100.00	210.00	22150.00
108041165	Port Macquarie Surrounds	5.00	5.00	725.00	5.00	185.00	0.00	95.00	280.00	140.00	235.00	350.00	255.00	335.00	195.00	30.00	10.00	65.00	1240.00	0.00	20.00	10.00	4185.00
108041166	Wauchope	10.00	45.00	1960.00	5.00	530.00	5.00	255.00	1025.00	305.00	540.00	890.00	675.00	735.00	465.00	60.00	30.00	260.00	3315.00	0.00	60.00	25.00	11195.00
108041619	Port Macquarie - East	5.00	15.00	1520.00	5.00	340.00	5.00	145.00	1245.00	415.00	500.00	580.00	470.00	660.00	455.00	50.00	30.00	170.00	2595.00	0.00	55.00	75.00	9335.00
108041620	Port Macquarie - South	5.00	20.00	3125.00	10.00	575.00	5.00	215.00	1185.00	660.00	545.00	800.00	595.00	690.00	395.00	100.00	20.00	160.00	4355.00	5.00	50.00	55.00	13570.00
108051167	Gloucester	5.00	5.00	1050.00	5.00	165.00	5.00	100.00	420.00	210.00	275.00	270.00	215.00	225.00	215.00	35.00	10.00	85.00	1660.00	0.00	20.00	5.00	4980.00
108051168	Old Bar - Manning Point - Red Head	5.00	15.00	2645.00	5.00	460.00	5.00	235.00	955.00	495.00	450.00	655.00	480.00	480.00	385.00	70.00	20.00	180.00	3795.00	5.00	20.00	20.00	11380.00
108051169	Taree	15.00	95.00	3880.00	5.00	1055.00	10.00	585.00	2955.00	395.00	1760.00	1835.00	1480.00	1590.00	1340.00	105.00	80.00	670.00	7700.00	5.00	225.00	50.00	25835.00
108051170	Taree Surrounds	10.00	10.00	2730.00	5.00	565.00	5.00	305.00	795.00	445.00	680.00	775.00	575.00	740.00	615.00	100.00	45.00	185.00	4310.00	5.00	45.00	20.00	12965.00
108051171	Wingham	5.00	10.00	1005.00	0.00	235.00	5.00	130.00	520.00	100.00	370.00	430.00	340.00	340.00	280.00	40.00	15.00	130.00	1790.00	0.00	40.00	10.00	5795.00
109011172	Albury - East	5.00	10.00	1765.00	15.00	445.00	5.00	160.00	940.00	480.00	440.00	1015.00	785.00	800.00	375.00	90.00	20.00	260.00	2875.00	0.00	40.00	110.00	10635.00
109011173	Albury - North	5.00	25.00	1370.00	5.00	360.00	5.00	165.00	905.00	180.00	615.00	750.00	630.00	670.00	500.00	65.00	25.00	240.00	2690.00	0.00	75.00	25.00	9305.00
109011174	Albury - South	5.00	20.00	1300.00	15.00	225.00	0.00	90.00	810.00	425.00	490.00	465.00	395.00	530.00	500.00	55.00	10.00	175.00	2370.00	5.00	55.00	25.00	7965.00
109011175	Albury Surrounds	5.00	5.00	1415.00	5.00	380.00	5.00	140.00	460.00	305.00	360.00	635.00	475.00	455.00	260.00	65.00	20.00	135.00	2245.00	0.00	20.00	25.00	7415.00
109011176	Lavington	5.00	35.00	2405.00	15.00	635.00	5.00	340.00	1875.00	215.00	935.00	1270.00	1050.00	1000.00	785.00	110.00	35.00	435.00	4600.00	0.00	100.00	35.00	15885.00
109021177	Hay	5.00	5.00	400.00	0.00	70.00	0.00	25.00	150.00	55.00	120.00	150.00	115.00	120.00	90.00	15.00	10.00	45.00	650.00	0.00	10.00	5.00	2040.00
109021178	Wentworth - Buronga	5.00	40.00	820.00	5.00	220.00	5.00	120.00	425.00	105.00	280.00	425.00	320.00	405.00	295.00	45.00	15.00	140.00	1510.00	0.00	35.00	10.00	5225.00
109021179	Wentworth-Balranald Region	5.00	5.00	365.00	5.00	85.00	5.00	35.00	140.00	45.00	100.00	190.00	140.00	145.00	85.00	15.00	10.00	50.00	595.00	5.00	10.00	5.00	2040.00
109031180	Corowa	0.00	5.00	1135.00	5.00	165.00	0.00	75.00	405.00	195.00	225.00	315.00	240.00	270.00	200.00	55.00	10.00	80.00	1665.00	5.00	15.00	10.00	5075.00
109031181	Corowa Surrounds	5.00	5.00	1320.00	5.00	240.00	5.00	110.00	375.00	205.00	255.00	350.00	255.00	285.00	215.00	70.00	10.00	85.00	1910.00	0.00	10.00	10.00	5725.00
109031182	Deniliquin	5.00	10.00	1170.00	5.00	255.00	5.00	120.00	670.00	215.00	395.00	490.00	390.00	370.00	280.00	30.00	15.00	140.00	1995.00	5.00	30.00	10.00	6605.00
109031183	Deniliquin Surrounds	0.00	5.00	940.00	5.00	180.00	0.00	80.00	255.00	160.00	215.00	355.00	250.00	290.00	200.00	60.00	5.00	95.00	1470.00	0.00	15.00	10.00	4590.00
109031184	Moama	0.00	5.00	1430.00	5.00	225.00	0.00	70.00	470.00	235.00	160.00	280.00	200.00	255.00	125.00	90.00	5.00	70.00	1830.00	0.00	5.00	5.00	5465.00
109031185	Tocumwal - Finley - Jerilderie	5.00	5.00	1965.00	5.00	305.00	5.00	145.00	620.00	290.00	405.00	490.00	365.00	430.00	315.00	90.00	20.00	115.00	2845.00	0.00	25.00	15.00	8460.00
110011186	Armidale	40.00	105.00	2350.00	30.00	575.00	10.00	310.00	2475.00	630.00	1075.00	1400.00	1160.00	1985.00	1235.00	85.00	75.00	455.00	4715.00	5.00	245.00	345.00	19305.00
110011187	Armidale Surrounds - North	5.00	10.00	475.00	5.00	105.00	5.00	60.00	265.00	110.00	170.00	300.00	225.00	255.00	200.00	15.00	20.00	75.00	910.00	5.00	20.00	10.00	3245.00
110011188	Armidale Surrounds - South	5.00	5.00	770.00	5.00	165.00	5.00	95.00	295.00	145.00	185.00	330.00	245.00	280.00	190.00	35.00	15.00	85.00	1260.00	0.00	20.00	10.00	4145.00
110011189	Walcha	5.00	5.00	415.00	5.00	70.00	0.00	40.00	145.00	120.00	100.00	180.00	125.00	150.00	115.00	15.00	5.00	40.00	675.00	0.00	15.00	5.00	2230.00
110021190	Glen Innes	5.00	15.00	1665.00	5.00	340.00	5.00	200.00	845.00	235.00	645.00	610.00	495.00	625.00	550.00	70.00	40.00	210.00	3045.00	0.00	75.00	10.00	9690.00
110021191	Inverell	10.00	40.00	1850.00	5.00	425.00	10.00	225.00	1215.00	260.00	705.00	1020.00	850.00	830.00	580.00	70.00	35.00	380.00	3485.00	0.00	115.00	15.00	12125.00
110021192	Inverell Surrounds - East	5.00	15.00	695.00	5.00	215.00	5.00	145.00	270.00	75.00	290.00	440.00	340.00	405.00	270.00	35.00	20.00	130.00	1405.00	0.00	45.00	5.00	4815.00
110021193	Inverell Surrounds - West	5.00	5.00	960.00	5.00	235.00	5.00	135.00	305.00	125.00	330.00	365.00	280.00	325.00	230.00	40.00	20.00	95.00	1680.00	0.00	25.00	10.00	5180.00
110021194	Tenterfield	5.00	35.00	1435.00	5.00	240.00	5.00	155.00	510.00	170.00	485.00	460.00	370.00	510.00	510.00	50.00	25.00	160.00	2555.00	0.00	50.00	10.00	7745.00
110031195	Moree	15.00	85.00	765.00	5.00	275.00	5.00	195.00	945.00	85.00	425.00	680.00	610.00	740.00	580.00	20.00	15.00	350.00	1920.00	0.00	100.00	5.00	7820.00
110031196	Moree Surrounds	5.00	20.00	300.00	5.00	115.00	5.00	75.00	215.00	30.00	165.00	320.00	265.00	325.00	210.00	10.00	5.00	135.00	760.00	0.00	55.00	10.00	3030.00
110031197	Narrabri	5.00	35.00	845.00	0.00	185.00	5.00	90.00	595.00	140.00	300.00	435.00	375.00	375.00	290.00	25.00	10.00	190.00	1575.00	0.00	45.00	10.00	5530.00
110031198	Narrabri Surrounds	5.00	20.00	425.00	5.00	125.00	5.00	60.00	270.00	60.00	185.00	320.00	260.00	265.00	205.00	10.00	10.00	115.00	890.00	0.00	35.00	10.00	3280.00
110041199	Gunnedah	10.00	50.00	1210.00	5.00	255.00	5.00	130.00	800.00	135.00	365.00	610.00	520.00	520.00	375.00	30.00	15.00	265.00	2150.00	0.00	65.00	5.00	7520.00
110041200	Gunnedah Surrounds	5.00	5.00	420.00	5.00	120.00	5.00	60.00	180.00	50.00	155.00	250.00	190.00	210.00	150.00	10.00	10.00	75.00	780.00	0.00	25.00	5.00	2710.00
110041201	Quirindi	5.00	30.00	1190.00	5.00	275.00	5.00	150.00	570.00	130.00	395.00	500.00	400.00	445.00	395.00	20.00	20.00	175.00	2115.00	0.00	45.00	5.00	6875.00
110041202	Tamworth - East	25.00	85.00	2675.00	15.00	625.00	10.00	300.00	2155.00	435.00	985.00	1580.00	1310.00	1375.00	885.00	90.00	45.00	600.00	4995.00	5.00	205.00	45.00	18445.00
110041203	Tamworth - North	20.00	55.00	2115.00	10.00	430.00	10.00	180.00	1470.00	395.00	640.00	980.00	810.00	850.00	535.00	55.00	20.00	335.00	3540.00	5.00	85.00	50.00	12590.00
110041204	Tamworth - West	5.00	70.00	565.00	5.00	280.00	5.00	165.00	965.00	25.00	395.00	750.00	655.00	705.00	490.00	25.00	35.00	360.00	1700.00	0.00	115.00	10.00	7325.00
110041205	Tamworth Surrounds	5.00	25.00	2620.00	0.00	555.00	5.00	285.00	845.00	370.00	665.00	1025.00	775.00	775.00	555.00	90.00	40.00	280.00	4210.00	5.00	65.00	15.00	13210.00
111011206	Belmont - Bennetts Green	5.00	15.00	2685.00	5.00	500.00	5.00	210.00	1055.00	560.00	710.00	785.00	615.00	675.00	460.00	75.00	20.00	215.00	4110.00	0.00	55.00	35.00	12795.00
111011207	Belmont South - Blacksmiths	5.00	5.00	950.00	5.00	215.00	5.00	110.00	465.00	165.00	330.00	250.00	210.00	205.00	195.00	25.00	5.00	80.00	1600.00	0.00	25.00	10.00	4860.00
111011208	Charlestown - Dudley	10.00	25.00	2740.00	25.00	605.00	10.00	260.00	1025.00	605.00	890.00	1095.00	890.00	980.00	660.00	85.00	20.00	300.00	4570.00	5.00	95.00	90.00	14985.00
111011209	Glendale - Cardiff - Hillsborough	15.00	25.00	2705.00	15.00	695.00	5.00	270.00	1280.00	425.00	940.00	1230.00	970.00	1080.00	680.00	110.00	30.00	330.00	4670.00	5.00	95.00	85.00	15660.00
111011210	Mount Hutton - Windale	5.00	25.00	1345.00	5.00	445.00	5.00	260.00	625.00	170.00	845.00	740.00	640.00	620.00	460.00	35.00	20.00	270.00	3005.00	0.00	75.00	35.00	9630.00
111011211	Redhead	5.00	5.00	650.00	5.00	75.00	0.00	30.00	355.00	120.00	95.00	75.00	60.00	85.00	65.00	15.00	5.00	15.00	835.00	0.00	5.00	10.00	2510.00
111011212	Swansea - Caves Beach	5.00	5.00	2155.00	10.00	385.00	5.00	170.00	660.00	435.00	455.00	505.00	420.00	505.00	355.00	80.00	5.00	155.00	3165.00	0.00	25.00	20.00	9520.00
111011213	Valentine - Eleebana	5.00	5.00	1525.00	10.00	230.00	5.00	60.00	205.00	535.00	155.00	270.00	210.00	280.00	110.00	50.00	5.00	45.00	1890.00	0.00	5.00	35.00	5635.00
111011214	Warners Bay - Boolaroo	5.00	5.00	2095.00	5.00	410.00	5.00	140.00	680.00	510.00	480.00	560.00	465.00	505.00	305.00	75.00	10.00	165.00	3095.00	5.00	35.00	40.00	9595.00
111021215	Bolton Point - Teralba	5.00	15.00	1375.00	5.00	375.00	5.00	205.00	635.00	210.00	560.00	595.00	480.00	500.00	345.00	40.00	10.00	180.00	2550.00	5.00	50.00	20.00	8165.00
111021216	Bonnells Bay - Silverwater	5.00	5.00	1455.00	5.00	295.00	5.00	125.00	690.00	310.00	360.00	580.00	475.00	475.00	310.00	45.00	15.00	185.00	2305.00	0.00	35.00	25.00	7705.00
111021217	Edgeworth - Cameron Park	10.00	25.00	1630.00	15.00	490.00	5.00	230.00	815.00	120.00	590.00	885.00	695.00	720.00	345.00	70.00	25.00	230.00	2870.00	0.00	65.00	50.00	9885.00
111021218	Morisset - Cooranbong	10.00	5.00	3230.00	10.00	590.00	5.00	235.00	1670.00	520.00	785.00	1050.00	840.00	940.00	585.00	90.00	30.00	305.00	4940.00	5.00	75.00	115.00	16035.00
111021219	Toronto - Awaba	5.00	20.00	2255.00	10.00	525.00	5.00	270.00	920.00	560.00	740.00	675.00	560.00	655.00	500.00	80.00	15.00	220.00	3845.00	0.00	85.00	30.00	11975.00
111021220	Wangi Wangi - Rathmines	5.00	10.00	1465.00	5.00	270.00	5.00	110.00	390.00	365.00	280.00	405.00	330.00	370.00	230.00	50.00	15.00	110.00	2145.00	0.00	15.00	25.00	6600.00
111021221	West Wallsend - Barnsley - Killingworth	0.00	5.00	860.00	5.00	280.00	5.00	110.00	280.00	85.00	310.00	420.00	325.00	300.00	180.00	30.00	10.00	110.00	1505.00	0.00	30.00	20.00	4870.00
111031222	Adamstown - Kotara	15.00	15.00	1545.00	15.00	315.00	5.00	110.00	705.00	395.00	490.00	510.00	400.00	585.00	380.00	55.00	15.00	130.00	2500.00	0.00	55.00	105.00	8345.00
111031223	Beresfield - Hexham	10.00	20.00	1265.00	5.00	420.00	5.00	225.00	930.00	85.00	500.00	660.00	565.00	600.00	400.00	50.00	20.00	230.00	2445.00	0.00	70.00	15.00	8520.00
111031224	Hamilton - Broadmeadow	10.00	10.00	1220.00	25.00	240.00	5.00	105.00	740.00	355.00	685.00	370.00	310.00	700.00	660.00	55.00	10.00	130.00	2515.00	5.00	55.00	120.00	8325.00
111031225	Lambton - New Lambton	5.00	10.00	1700.00	15.00	365.00	5.00	130.00	790.00	395.00	620.00	545.00	435.00	680.00	375.00	60.00	15.00	125.00	2805.00	5.00	45.00	135.00	9260.00
111031226	Maryland - Fletcher - Minmi	5.00	15.00	1080.00	10.00	470.00	10.00	200.00	675.00	160.00	530.00	800.00	620.00	740.00	350.00	70.00	50.00	180.00	2190.00	5.00	65.00	75.00	8300.00
111031227	Mayfield - Warabrook	10.00	15.00	1640.00	25.00	365.00	5.00	175.00	1430.00	165.00	1005.00	695.00	570.00	960.00	730.00	75.00	30.00	195.00	3420.00	5.00	90.00	175.00	11780.00
111031228	Merewether - The Junction	10.00	5.00	950.00	15.00	175.00	5.00	50.00	415.00	485.00	355.00	255.00	195.00	405.00	220.00	35.00	5.00	60.00	1555.00	0.00	20.00	110.00	5325.00
111031229	Newcastle - Cooks Hill	10.00	10.00	810.00	30.00	115.00	0.00	55.00	640.00	455.00	565.00	255.00	225.00	625.00	520.00	35.00	10.00	80.00	1795.00	5.00	45.00	180.00	6465.00
